snapped_at,price,market_cap,total_volume
2018-01-21 00:00:00 UTC,1.0024105854866054,9997180.1041293,53100.98015462638
2018-01-22 00:00:00 UTC,1.0037906009488171,9708406.725773718,86185.59232709318
2018-01-23 00:00:00 UTC,1.0013840651242338,9795804.291822512,50706.895741036395
2018-01-24 00:00:00 UTC,1.0048425138026,9895487.102582732,140190.8713934415
2018-01-25 00:00:00 UTC,1.0043118446703994,9398760.001658222,147823.4438770309
2018-01-26 00:00:00 UTC,0.997451405446509,9384006.86321827,16039.980949561384
2018-01-27 00:00:00 UTC,0.9534429966363522,8969188.913351635,24812.227017839043
2018-01-28 00:00:00 UTC,1.009781770035314,9536579.982785743,83438.1871646899
2018-01-29 00:00:00 UTC,0.993829943079833,9511084.73465643,10237.238489355297
2018-01-30 00:05:13 UTC,0.9966365776226879,9537944.600513946,10266.150970893681
2018-01-31 00:00:00 UTC,1.0008441366868577,9990282.050852532,5888.064138854179
2018-02-01 00:00:00 UTC,1.0029793126511433,10365322.804910557,188911.37884774766
2018-02-02 00:00:00 UTC,0.9868765541368028,10274660.959948616,117128.23878926203
2018-02-03 00:00:00 UTC,1.008375180840019,10443903.08798901,359737.74089365796
2018-02-04 00:00:00 UTC,1.0088055911364229,10847393.967868526,146762.5949943595
2018-02-05 00:00:00 UTC,0.9948744878951877,11016894.857504008,60598.69547036255
2018-02-06 00:00:00 UTC,1.0027565278451696,10582867.777415682,53449.377682127706
2018-02-07 00:00:00 UTC,1.0264003358710574,10795043.390883878,323693.85499419476
2018-02-08 00:05:12 UTC,1.0038920981651114,11204935.630317302,208799.66506949996
2018-02-09 00:00:00 UTC,1.0062120619508952,11319215.55971431,44666.649964947435
2018-02-10 00:00:00 UTC,0.998004292222004,13872896.388624294,51858.9816673567
2018-02-11 00:00:00 UTC,1.021524352866586,14388566.861574776,127552.41052075557
2018-02-12 00:00:00 UTC,1.0092695994772047,14450972.424175289,39204.209619836474
2018-02-13 00:00:00 UTC,0.9918875742334217,14407534.014142916,12347.11174526476
2018-02-14 00:00:00 UTC,1.0088623348359704,14788157.328471698,15660.329914423077
2018-02-15 00:00:00 UTC,0.9920754011049318,15024040.470178545,13525.098865518086
2018-02-16 00:00:00 UTC,1.0028077189572013,17437038.22650283,12266.980440417405
2018-02-17 00:00:00 UTC,0.9930560709839036,17295681.220075745,39127.729961340214
2018-02-18 00:00:00 UTC,0.9951010112444736,17341651.195583735,12305.567375099836
2018-02-19 00:00:00 UTC,0.9974007373927488,17498152.17883625,29706.272373475564
2018-02-20 00:00:00 UTC,0.9911352309348024,17512957.1297142,2038.984210918925
2018-02-21 00:00:00 UTC,1.0335874910071159,18348484.932656236,17999.539594167287
2018-02-22 00:00:00 UTC,1.007129332020419,17756987.30609963,62356.97960585817
2018-02-23 00:00:00 UTC,1.0052605425395125,17718308.15545792,61975.07644557328
2018-02-24 00:00:00 UTC,1.0166823597849544,18485344.082669035,3585.511311241683
2018-02-25 00:00:00 UTC,1.0088061716874546,18644603.33539561,19367.33326172211
2018-02-26 00:00:00 UTC,0.9995853234248995,18630858.014578126,237.70438866641138
2018-02-27 00:00:00 UTC,0.9936323036873717,19290602.104687266,7069.550757683918
2018-02-28 00:00:00 UTC,0.9912662004278997,19719521.210655324,10358.091436506076
2018-03-01 00:00:00 UTC,0.9964134829560004,20135724.939098414,14163.614112758949
2018-03-02 00:00:00 UTC,0.9859519241043629,20163511.52518505,6045.726067002048
2018-03-03 00:00:00 UTC,0.9934298099986425,20660433.272347707,3317.843964845936
2018-03-04 00:00:00 UTC,0.9956915005385963,20804439.217418183,4713.9450857344
2018-03-05 00:00:00 UTC,0.9844971888197215,20767361.74788371,2343.3139917893445
2018-03-06 00:00:00 UTC,0.9940869230724574,20447974.349178914,11208.324523069403
2018-03-07 00:00:00 UTC,0.9977911967895793,20556224.83263578,17290.34448851184
2018-03-08 00:00:00 UTC,1.0100591059043549,21161362.485223684,21513.37489115364
2018-03-09 00:00:00 UTC,1.0095731053685748,20708288.82891041,15583.54431009372
2018-03-10 00:00:00 UTC,1.004400941804616,21209779.005942095,6668.218747941525
2018-03-11 00:00:00 UTC,1.0191299857704668,21625711.03206248,3555.1422145315682
2018-03-12 00:00:00 UTC,1.0045958942524706,21534674.30615546,2055.4263053461227
2018-03-13 00:00:00 UTC,1.0089502846413343,21826273.419797786,10647.901860802056
2018-03-14 00:00:00 UTC,0.9984833257248011,21636577.513244014,9399.245751826908
2018-03-15 00:00:00 UTC,1.0064009801685578,21757134.20922195,8758.474245379559
2018-03-16 00:00:00 UTC,0.9991967728766331,22010282.532203924,9844.682341368589
2018-03-17 00:00:00 UTC,1.0017037890528724,22395251.884461313,1473.7166314924762
2018-03-18 00:00:00 UTC,1.0056883204530267,22794623.730762243,4770.1707846895915
2018-03-19 00:00:00 UTC,0.9962811005024969,16921651.176312417,4513.179288584924
2018-03-20 00:00:00 UTC,1.0190788635890213,18003668.84227044,109413.67779355068
2018-03-21 00:00:00 UTC,0.999188039635172,17915443.549034715,8659.981857647732
2018-03-22 00:00:00 UTC,1.0016519028382023,18182580.321549334,13431.584080431383
2018-03-23 00:00:00 UTC,0.9962568576172764,18192644.484435372,2855.509263063227
2018-03-24 00:00:00 UTC,1.0024551760985376,18426966.64439444,1530.1656249899777
2018-03-25 00:00:00 UTC,0.9934158593748035,18301656.666964192,1604.8752418103074
2018-03-26 00:00:00 UTC,1.0039796943290369,18539833.40051515,4772.509843124955
2018-03-27 00:00:00 UTC,1.0021240124281772,18685811.77540636,777.3185348441765
2018-03-28 00:00:00 UTC,0.9984952458799496,18662560.114739686,3750.420180243824
2018-03-29 00:00:00 UTC,0.9875703661339069,18757234.06107626,2089.585283507029
2018-03-30 00:00:00 UTC,0.9961178854259017,18876409.025873702,6694.237652991221
2018-03-31 00:00:00 UTC,1.0253066089900622,19229014.36886966,85203.1162182305
2018-04-01 00:00:00 UTC,0.9965375880290107,18867798.92845942,31439.04491245022
2018-04-02 00:00:00 UTC,0.9910581913224402,19079358.75236034,46637.7638238792
2018-04-03 00:00:00 UTC,0.9918033741602781,19349995.559366725,19945.797574505006
2018-04-04 00:00:00 UTC,0.9937710095493968,19588513.53167598,118811.80499435608
2018-04-05 00:00:00 UTC,1.0061592528383965,19776519.929317232,243441.62399683223
2018-04-06 00:00:00 UTC,1.0039851071088117,20089079.36307663,105913.94869011556
2018-04-07 00:00:00 UTC,1.0100131720017567,20252624.54289805,68704.9770405519
2018-04-08 00:00:00 UTC,1.0184523907126615,20454941.033528764,71614.28107338624
2018-04-09 00:00:00 UTC,1.0057603377731434,20386253.131930705,1036431.4535658417
2018-04-10 00:00:00 UTC,1.0060445265046256,20762662.430262234,475697.41864484857
2018-04-11 00:00:00 UTC,0.9991222915044283,21061287.09010984,302633.196386478
2018-04-12 00:00:00 UTC,1.0050328043302443,21793926.310045242,937449.9166045868
2018-04-13 00:00:00 UTC,0.9969789216188777,23254489.479687773,3938902.096992549
2018-04-14 00:00:00 UTC,0.9888977681277664,23950578.83933963,1874227.1910585423
2018-04-15 00:00:00 UTC,0.986556026998058,24058493.6630919,215511.8740946331
2018-04-16 00:00:00 UTC,1.004015281990389,24841148.315995652,1325714.9104824371
2018-04-17 00:00:00 UTC,0.9945960976838956,24889872.77172584,420122.7678363672
2018-04-18 00:00:00 UTC,1.001086653565765,25235433.407638602,322706.7212789942
2018-04-19 00:00:00 UTC,0.9985420059997772,25651211.080556266,343093.28784410766
2018-04-20 00:00:00 UTC,1.0011374006732177,25866103.699309535,411798.5908852573
2018-04-21 00:00:00 UTC,0.9944209489772055,26403847.137665678,1194694.911954196
2018-04-22 00:00:00 UTC,0.9942691001257494,26763878.81193534,1351579.1739487348
2018-04-23 00:00:00 UTC,0.993309360008666,26988527.210574497,885418.7500942472
2018-04-24 00:00:00 UTC,0.9954298052411727,26992997.362349097,548175.2110357983
2018-04-25 00:00:00 UTC,1.0007776361761505,27490405.923116308,1399172.4165785254
2018-04-26 00:00:00 UTC,0.9727515442054373,27395347.85130469,2238896.592752418
2018-04-27 00:00:00 UTC,0.9922751590754983,28799446.920701586,2490106.671979784
2018-04-28 00:00:00 UTC,0.9890238577269572,29605236.418284047,1251398.6099481408
2018-04-29 00:00:00 UTC,0.9887088028919028,29788337.885648765,640521.3956394009
2018-04-30 00:00:00 UTC,0.9981622803803736,30240651.843631763,624405.3244697367
2018-05-01 00:00:00 UTC,0.9926361311680768,30290998.299519256,454464.0696695811
2018-05-02 00:00:00 UTC,0.9981369031933564,30316353.270614523,629465.4147698976
2018-05-03 00:00:00 UTC,0.9913137793687379,30286801.980322864,276283.7982702932
2018-05-04 00:00:00 UTC,0.9867106897083248,30765750.803413503,845394.9759591836
2018-05-05 00:00:00 UTC,0.9925347507965959,31420318.2710618,1265431.3646860651
2018-05-06 00:00:00 UTC,1.0136354623332844,32360176.307838153,826884.0541972452
2018-05-07 00:00:00 UTC,0.9999196361350824,32200278.053226817,566907.8073115491
2018-05-08 00:00:00 UTC,0.9921596654138403,32526537.82659054,773526.2463451381
2018-05-09 00:00:00 UTC,0.999989138962865,33239163.984284624,239104.31763659214
2018-05-10 00:00:00 UTC,0.9885717525602534,33413516.647896774,523029.45600846055
2018-05-11 00:00:00 UTC,0.9814214488897653,33853193.65912587,388219.26269897906
2018-05-12 00:00:00 UTC,0.9986790603608542,34883461.105459556,1007202.3247732099
2018-05-13 00:00:00 UTC,0.9997241799122807,35446623.411814325,1039389.8026518838
2018-05-14 00:00:00 UTC,0.9934950350673901,35474980.55838524,642705.0974141947
2018-05-15 00:00:00 UTC,1.004786051560474,35787264.84600514,427020.4093705059
2018-05-16 00:00:00 UTC,0.9952986373261012,35664602.75631489,249292.9255968695
2018-05-17 00:00:00 UTC,0.9946208500089018,35784954.31659507,664665.9181536412
2018-05-18 00:00:00 UTC,1.0056376063944243,37268873.377271414,610467.2458224971
2018-05-19 00:00:00 UTC,0.9988778293227225,37173408.227476105,569724.2082653416
2018-05-20 00:00:00 UTC,1.0004445896660226,37583084.62567164,240477.02365141237
2018-05-21 00:00:00 UTC,0.989440111650475,37209057.00130719,173855.3094834965
2018-05-22 00:00:00 UTC,0.9982270687481744,37645019.4293829,1242598.6567034728
2018-05-23 00:00:00 UTC,0.9997831272638787,37905821.4775403,602227.252604703
2018-05-24 00:00:00 UTC,1.0015980471061126,36293346.94162876,1108503.1069815774
2018-05-25 00:00:00 UTC,0.9996572764227377,36433033.259639524,669872.2533564122
2018-05-26 00:00:00 UTC,1.0104427081667793,37266994.37531551,636396.7523792124
2018-05-27 00:00:00 UTC,1.001774489687281,37022123.006205544,185388.98887123496
2018-05-28 00:00:00 UTC,1.008715133581493,37647263.18938308,270678.3367450739
2018-05-29 00:00:00 UTC,0.9879675675194134,37406566.35687948,1499600.0038768714
2018-05-30 00:00:00 UTC,0.9870044239470829,39811143.22933895,1495064.2464825953
2018-05-31 00:00:00 UTC,1.0014099928076101,40458087.29143938,2140509.9024576126
2018-06-01 00:00:00 UTC,0.9989798863480989,40983326.65687064,1150906.1574896062
2018-06-02 00:00:00 UTC,0.9951555895839921,40771073.69977407,313074.84110029606
2018-06-03 00:00:00 UTC,0.9832408516984336,40523755.5013038,245485.1537315374
2018-06-04 00:00:00 UTC,1.0000929154591958,41354847.14761779,263348.9402089686
2018-06-05 00:00:00 UTC,0.9992712191685351,41457258.709627286,201820.61809003403
2018-06-06 00:00:00 UTC,0.9977513813847428,41523020.13853629,189420.57706234034
2018-06-07 00:00:00 UTC,0.99463806824064,41829258.28425726,197320.997877627
2018-06-08 00:00:00 UTC,0.9936981314208485,41962154.97953134,297377.76390762115
2018-06-09 00:00:00 UTC,0.9947729098394094,42067002.570842795,232523.47188814537
2018-06-10 00:00:00 UTC,0.9789105665807314,41417644.40066505,450574.9854708873
2018-06-11 00:00:00 UTC,1.0079606496567317,42453514.441349044,1420660.2048934156
2018-06-12 00:00:00 UTC,0.9979397624660296,42196324.073967084,282913.4472558039
2018-06-13 00:00:00 UTC,1.0113390639747986,42849351.98513564,259592.14593026895
2018-06-14 00:00:00 UTC,0.996716342308329,41811004.664406516,1011060.1214845305
2018-06-15 00:00:00 UTC,0.9946280519889459,42120881.73114738,656735.3829672869
2018-06-16 00:00:00 UTC,0.9879408166274816,42039017.67554489,430904.6789993143
2018-06-17 00:00:00 UTC,0.9899355644743675,42161385.38903025,343998.45377354696
2018-06-18 00:00:00 UTC,0.9885697717225594,42062294.389056504,141754.96083019092
2018-06-19 00:00:00 UTC,0.9975361950359782,42490574.9414513,87371.68294731558
2018-06-20 00:00:00 UTC,0.9954961232095677,42567264.904022634,112220.43993143702
2018-06-21 00:00:00 UTC,0.9945025797342952,42675736.68062937,126127.64572445411
2018-06-22 00:00:00 UTC,0.9956676938075648,42927286.647557914,158685.9064787509
2018-06-23 00:00:00 UTC,1.0129874055413197,43735539.77962683,319537.4316211729
2018-06-24 00:00:00 UTC,0.9907900521932814,42610560.00736813,714850.72341178
2018-06-25 00:00:00 UTC,0.9904823666477268,43377880.08359194,718062.2716483959
2018-06-26 00:00:00 UTC,0.989843214461592,43377548.782852426,163352.88982221368
2018-06-27 00:00:00 UTC,0.988647137387297,43257976.69788844,110253.0305364236
2018-06-28 00:00:00 UTC,1.0099973186604005,44241715.49714986,259773.95796644286
2018-06-29 00:00:00 UTC,0.993767087591664,45149090.665509775,314726.16853322595
2018-06-30 00:00:00 UTC,1.0167997899399897,50839989.49699948,333877.20545170683
2018-07-01 00:00:00 UTC,0.9989708877821545,50106934.22027825,236299.79742033337
2018-07-02 00:00:00 UTC,0.9896239150348964,49830853.63190061,111832.19963860858
2018-07-03 00:00:00 UTC,0.9960894287961626,50609717.10667295,124030.4121736573
2018-07-04 00:00:00 UTC,0.9921911089046141,50636698.4703287,268265.74815707584
2018-07-05 00:00:00 UTC,0.9821814307686182,50499397.480574,62828.4567988492
2018-07-06 00:00:00 UTC,0.9964080599885401,51355799.0677132,144032.07145068113
2018-07-07 00:00:00 UTC,0.9900579322519198,51005190.71783641,188886.49636395925
2018-07-08 00:00:00 UTC,1.0007549566772578,51742912.187936224,108956.41459605913
2018-07-09 00:00:00 UTC,0.9840570490833382,51272733.79612159,74839.38088480016
2018-07-10 00:00:00 UTC,0.9855307040783757,51578719.1601546,26142.933514085533
